mois,jour,région,tmin,tmax,tmoy
juin,26,Pays de la Loire,18.2,23.6,20.9
juin,27,Auvergne-Rhône-Alpes,17.15,29.39,23.27
juin,27,Nouvelle-Aquitaine,16.01,25.1,20.56
janvier,1,Île-de-France,-1.42,5.42,2.0
janvier,2,Occitanie,0.37,11.75,6.06
janvier,2,Nouvelle-Aquitaine,4.51,11.42,7.96
janvier,3,Provence-Alpes-Côte d'Azur,4.47,11.97,8.22
janvier,3,Hauts-de-France,7.1,10.46,8.78
janvier,4,Centre-Val de Loire,1.42,8.98,5.2
janvier,5,Nouvelle-Aquitaine,0.18,7.58,3.88
janvier,5,Corse,4.85,16.2,10.52
janvier,5,Hauts-de-France,5.52,7.92,6.72
janvier,6,Hauts-de-France,1.38,8.28,4.83
janvier,6,Pays de la Loire,-1.2,9.85,4.32
janvier,7,Bretagne,5.93,12.92,9.43
janvier,7,Centre-Val de Loire,4.83,10.63,7.73
janvier,7,Grand Est,-0.26,8.12,3.93
janvier,8,Normandie,10.42,12.62,11.52
janvier,8,Centre-Val de Loire,9.4,11.72,10.56
janvier,9,Bretagne,8.78,13.05,10.91
janvier,9,Normandie,10.02,12.72,11.37
janvier,9,Nouvelle-Aquitaine,7.01,14.79,10.9
janvier,9,Grand Est,8.06,11.46,9.76
janvier,10,Bretagne,5.92,10.75,8.34
janvier,10,Auvergne-Rhône-Alpes,5.25,10.24,7.74
janvier,10,Nouvelle-Aquitaine,6.88,10.89,8.89
janvier,10,Occitanie,6.99,11.17,9.08
janvier,10,Grand Est,6.11,9.46,7.79
janvier,10,Centre-Val de Loire,6.58,8.67,7.62
janvier,12,Île-de-France,2.28,8.78,5.53
janvier,12,Occitanie,-2.45,9.88,3.71
janvier,12,Auvergne-Rhône-Alpes,-2.87,8.48,2.8
janvier,13,Corse,3.75,14.7,9.22
janvier,13,Normandie,4.26,10.7,7.48
janvier,13,Hauts-de-France,5.06,10.58,7.82
janvier,14,Hauts-de-France,8.72,11.94,10.33
janvier,14,Île-de-France,8.7,11.94,10.32
janvier,16,Occitanie,3.67,14.16,8.92
janvier,16,Grand Est,3.6,14.01,8.81
janvier,17,Normandie,4.4,10.02,7.21
janvier,18,Bourgogne-Franche-Comté,0.63,7.83,4.23
janvier,18,Pays de la Loire,0.85,10.8,5.82
janvier,18,Grand Est,1.34,6.74,4.04
janvier,18,Île-de-France,1.88,9.1,5.49
janvier,19,Bourgogne-Franche-Comté,-2.0,5.53,1.77
janvier,20,Provence-Alpes-Côte d'Azur,3.65,9.88,6.77
janvier,20,Nouvelle-Aquitaine,0.26,7.17,3.72
janvier,22,Provence-Alpes-Côte d'Azur,7.25,13.63,10.44
janvier,22,Normandie,-2.12,4.94,1.41
janvier,22,Centre-Val de Loire,-2.58,6.12,1.77
janvier,22,Bourgogne-Franche-Comté,-5.2,5.37,0.08
janvier,22,Île-de-France,-2.7,3.62,0.46
janvier,22,Bretagne,0.1,8.0,4.05
janvier,23,Corse,5.25,16.05,10.65
janvier,23,Bretagne,1.55,7.18,4.36
janvier,24,Provence-Alpes-Côte d'Azur,7.43,12.72,10.07
janvier,24,Occitanie,4.21,13.31,8.76
janvier,25,Hauts-de-France,-0.42,3.86,1.72
janvier,25,Île-de-France,-2.12,5.84,1.86
janvier,26,Grand Est,0.05,9.16,4.61
janvier,26,Île-de-France,1.42,9.04,5.23
janvier,26,Corse,6.55,15.75,11.15
janvier,26,Bretagne,5.85,11.32,8.59
janvier,27,Île-de-France,6.98,8.92,7.95
janvier,27,Corse,5.1,15.8,10.45
janvier,28,Normandie,2.1,7.56,4.83
janvier,28,Centre-Val de Loire,5.18,9.23,7.21
janvier,29,Bourgogne-Franche-Comté,3.9,9.67,6.78
janvier,30,Occitanie,5.83,13.48,9.65
janvier,30,Auvergne-Rhône-Alpes,-0.03,10.23,5.1
février,1,Auvergne-Rhône-Alpes,4.95,13.75,9.35
février,1,Grand Est,9.82,13.06,11.44
février,2,Grand Est,8.88,14.82,11.85
février,2,Corse,8.2,17.6,12.9
février,2,Île-de-France,10.6,15.56,13.08
février,2,Normandie,7.72,14.08,10.9
février,2,Nouvelle-Aquitaine,11.18,18.34,14.76
février,2,Bourgogne-Franche-Comté,9.82,14.42,12.12
février,2,Bretagne,11.3,13.55,12.42
février,3,Corse,9.85,22.25,16.05
février,3,Bourgogne-Franche-Comté,11.48,16.12,13.8
février,3,Normandie,8.98,12.16,10.57
février,3,Occitanie,9.22,21.47,15.35
février,4,Nouvelle-Aquitaine,7.3,12.31,9.8
février,4,Bourgogne-Franche-Comté,3.93,7.8,5.87
février,4,Hauts-de-France,4.82,8.1,6.46
février,4,Normandie,5.26,9.06,7.16
février,4,Centre-Val de Loire,4.72,9.8,7.26
février,5,Bourgogne-Franche-Comté,3.13,8.68,5.91
février,6,Centre-Val de Loire,-1.32,10.13,4.41
février,6,Bretagne,0.52,11.38,5.95
février,7,Nouvelle-Aquitaine,2.73,15.58,9.16
février,7,Centre-Val de Loire,-1.17,12.52,5.68
février,7,Bourgogne-Franche-Comté,-2.18,11.58,4.7
février,8,Pays de la Loire,7.7,10.7,9.2
février,8,Grand Est,0.2,11.29,5.74
février,9,Hauts-de-France,6.64,13.26,9.95
février,9,Bretagne,7.28,13.2,10.24
février,10,Auvergne-Rhône-Alpes,9.43,14.82,12.12
février,10,Île-de-France,7.6,11.8,9.7
février,10,Bourgogne-Franche-Comté,9.3,13.33,11.32
février,10,Bretagne,8.28,12.45,10.36
février,10,Provence-Alpes-Côte d'Azur,8.02,18.23,13.12
février,10,Centre-Val de Loire,9.18,13.12,11.15
février,10,Grand Est,7.07,11.56,9.32
février,11,Bretagne,5.2,10.15,7.68
février,11,Bourgogne-Franche-Comté,5.78,10.07,7.92
février,12,Île-de-France,3.46,9.54,6.5
février,12,Occitanie,5.11,13.09,9.1
février,12,Bourgogne-Franche-Comté,3.1,10.03,6.57
février,12,Grand Est,2.56,8.52,5.54
février,13,Occitanie,2.28,15.54,8.91
février,14,Provence-Alpes-Côte d'Azur,5.28,15.67,10.48
février,14,Bourgogne-Franche-Comté,5.8,11.08,8.44
février,14,Centre-Val de Loire,7.83,12.85,10.34
février,14,Hauts-de-France,4.98,11.0,7.99
février,14,Pays de la Loire,7.4,13.8,10.6
février,15,Hauts-de-France,6.98,13.26,10.12
février,16,Bourgogne-Franche-Comté,7.42,17.28,12.35
février,16,Provence-Alpes-Côte d'Azur,4.82,14.4,9.61
février,16,Occitanie,6.95,15.75,11.35
février,17,Hauts-de-France,6.58,10.74,8.66
février,17,Normandie,5.66,10.96,8.31
février,17,Corse,5.9,16.05,10.98
février,17,Grand Est,6.66,10.74,8.7
février,17,Centre-Val de Loire,7.45,12.32,9.88
février,18,Nouvelle-Aquitaine,2.79,12.51,7.65
février,19,Occitanie,3.31,13.75,8.53
février,19,Grand Est,3.94,8.48,6.21
février,19,Corse,6.35,16.05,11.2
février,20,Normandie,6.12,12.06,9.09
février,21,Occitanie,3.72,14.8,9.26
février,21,Auvergne-Rhône-Alpes,3.15,11.13,7.14
février,21,Grand Est,1.15,9.78,5.46
février,22,Grand Est,0.35,13.02,6.69
février,23,Centre-Val de Loire,7.4,12.85,10.12
février,23,Occitanie,1.87,19.17,10.52
février,23,Bretagne,10.45,13.12,11.79
février,24,Bretagne,10.22,12.1,11.16
février,25,Nouvelle-Aquitaine,8.0,12.78,10.39
février,26,Provence-Alpes-Côte d'Azur,6.25,11.52,8.88
février,26,Auvergne-Rhône-Alpes,2.45,6.91,4.68
février,26,Bretagne,2.68,11.35,7.01
février,26,Bourgogne-Franche-Comté,1.6,7.15,4.38
février,27,Corse,6.15,16.15,11.15
mars,2,Corse,9.25,15.45,12.35
mars,2,Nouvelle-Aquitaine,6.32,11.32,8.82
mars,3,Centre-Val de Loire,0.93,8.48,4.71
mars,3,Hauts-de-France,1.82,8.36,5.09
mars,3,Île-de-France,1.24,9.06,5.15
mars,4,Bretagne,3.92,13.45,8.69
mars,4,Pays de la Loire,2.75,12.25,7.5
mars,5,Auvergne-Rhône-Alpes,5.45,12.06,8.76
mars,6,Île-de-France,5.32,9.88,7.6
février,20,Occitanie,0.82,17.13,8.97
février,20,Nouvelle-Aquitaine,2.93,14.9,8.91
février,20,Bourgogne-Franche-Comté,4.5,12.58,8.54
février,23,Bourgogne-Franche-Comté,6.03,15.98,11.01
février,24,Nouvelle-Aquitaine,5.95,13.83,9.89
février,24,Provence-Alpes-Côte d'Azur,6.48,20.43,13.46
février,25,Île-de-France,6.18,11.2,8.69
février,26,Normandie,1.52,8.42,4.97
février,26,Corse,8.85,16.2,12.52
février,26,Centre-Val de Loire,2.7,9.25,5.97
février,27,Bourgogne-Franche-Comté,1.02,11.32,6.17
février,27,Nouvelle-Aquitaine,6.43,14.19,10.31
février,28,Occitanie,5.93,14.52,10.22
février,28,Nouvelle-Aquitaine,4.96,14.36,9.66
mars,1,Auvergne-Rhône-Alpes,5.48,13.02,9.25
mars,2,Normandie,3.88,9.06,6.47
mars,4,Corse,4.4,16.1,10.25
mars,4,Auvergne-Rhône-Alpes,1.18,10.51,5.85
mars,5,Nouvelle-Aquitaine,9.23,13.52,11.38
janvier,1,Provence-Alpes-Côte d'Azur,0.6,12.47,6.53
janvier,1,Pays de la Loire,4.25,10.3,7.28
janvier,1,Occitanie,2.93,9.86,6.4
janvier,2,Corse,4.85,15.4,10.12
janvier,2,Normandie,4.78,9.96,7.37
janvier,2,Centre-Val de Loire,6.73,9.3,8.02
janvier,2,Bourgogne-Franche-Comté,0.77,5.05,2.91
janvier,3,Bourgogne-Franche-Comté,0.35,8.97,4.66
janvier,3,Île-de-France,8.02,11.88,9.95
janvier,3,Bretagne,7.85,11.52,9.69
janvier,4,Bourgogne-Franche-Comté,2.72,8.1,5.41
janvier,4,Provence-Alpes-Côte d'Azur,4.87,13.93,9.4
janvier,5,Provence-Alpes-Côte d'Azur,3.2,12.62,7.91
janvier,5,Bourgogne-Franche-Comté,0.3,8.0,4.15
janvier,5,Normandie,5.36,7.86,6.61
janvier,6,Provence-Alpes-Côte d'Azur,1.37,13.8,7.58
janvier,6,Grand Est,-2.96,6.09,1.56
janvier,7,Île-de-France,4.78,11.52,8.15
janvier,7,Provence-Alpes-Côte d'Azur,2.38,12.53,7.46
janvier,8,Île-de-France,8.44,11.9,10.17
janvier,8,Occitanie,4.81,14.54,9.67
janvier,8,Pays de la Loire,11.15,12.8,11.98
janvier,8,Grand Est,2.39,9.84,6.11
janvier,8,Bourgogne-Franche-Comté,4.1,9.78,6.94
janvier,9,Hauts-de-France,10.74,12.76,11.75
janvier,9,Auvergne-Rhône-Alpes,2.02,13.86,7.94
janvier,9,Centre-Val de Loire,9.77,12.6,11.18
janvier,10,Normandie,5.68,8.02,6.85
janvier,10,Corse,4.85,15.95,10.4
janvier,10,Provence-Alpes-Côte d'Azur,2.83,10.75,6.79
janvier,11,Auvergne-Rhône-Alpes,2.71,6.73,4.72
janvier,11,Corse,5.45,15.75,10.6
janvier,11,Normandie,2.6,8.68,5.64
janvier,11,Bourgogne-Franche-Comté,2.68,7.22,4.95
janvier,11,Centre-Val de Loire,2.67,8.95,5.81
janvier,12,Normandie,5.4,11.18,8.29
janvier,12,Hauts-de-France,4.74,10.86,7.8
janvier,12,Pays de la Loire,6.15,12.25,9.2
janvier,12,Centre-Val de Loire,0.07,8.4,4.23
janvier,13,Bretagne,5.1,12.02,8.56
janvier,13,Occitanie,-1.76,10.42,4.33
janvier,14,Pays de la Loire,10.1,11.95,11.02
janvier,14,Normandie,8.8,11.84,10.32
janvier,14,Occitanie,2.59,13.71,8.15
janvier,15,Normandie,5.78,10.7,8.24
janvier,15,Occitanie,4.38,14.29,9.34
janvier,16,Nouvelle-Aquitaine,5.55,16.44,11.0
janvier,16,Normandie,2.64,13.26,7.95
